Anfernee Simons,2018-19,19,POR,NBA,SG,6,0,7.3,0.8,3,0.278,0,1,0,0.8,2,0.417,0.278,0.2,0.7,0.25,0,1.2,1.2,0.3,0,0,0.5,0.5,1.8
Marcus Smart,2018-19,24,BOS,NBA,SG,38,18,26.1,2.4,6.1,0.395,1.2,3.7,0.338,1.2,2.5,0.479,0.496,1.4,1.8,0.765,0.8,2,2.8,4.1,1.8,0.3,1.4,2.5,7.4
Dennis Smith,2018-19,21,DAL,NBA,PG,26,26,28,4.9,11,0.446,1.4,3.9,0.366,3.5,7.1,0.489,0.511,1.8,2.7,0.686,0.6,2.2,2.8,4,1.3,0.4,3.1,2.5,13
Ish Smith,2018-19,30,DET,NBA,PG,22,0,24.4,3.9,9.3,0.415,1.1,3.5,0.329,2.7,5.9,0.465,0.476,0.4,0.5,0.667,0,1.9,1.9,3,0.5,0.3,1.1,2.4,9.2
J.R. Smith,2018-19,33,CLE,NBA,SG,11,4,20.2,2.5,7.2,0.342,1.1,3.5,0.308,1.4,3.6,0.375,0.418,0.7,0.9,0.8,0,1.6,1.6,1.9,1,0.3,1,1.7,6.7
Jason Smith,2018-19,32,TOT,NBA,C-PF,15,1,10.2,1.2,3,0.4,0.4,0.9,0.429,0.8,2.1,0.387,0.467,0.7,0.8,0.833,0.9,2.1,3,0.8,0.1,0.5,0.7,1.5,3.5
Tony Snell,2018-19,27,MIL,NBA,SG,37,4,17.8,2.4,5.2,0.455,1.2,3.2,0.393,1.1,2,0.554,0.576,0.7,0.8,0.9,0.4,1.7,2.1,0.8,0.4,0.2,0.4,1.2,6.7
Ray Spalding,2018-19,21,DAL,NBA,PF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omari Spellman,2018-19,21,ATL,NBA,PF,23,8,17.7,2.2,5.6,0.388,0.9,2.7,0.323,1.3,2.9,0.448,0.465,1,1.3,0.767,1.8,2.5,4.3,1,0.7,0.6,0.7,1.5,6.2
Nik Stauskas,2018-19,25,POR,NBA,SG,38,0,15.9,2.2,5.3,0.414,1,2.9,0.342,1.2,2.4,0.5,0.507,0.8,0.9,0.909,0.3,1.6,1.8,1.4,0.3,0.1,1,0.8,6.2
D.J. Stephens,2018-19,28,MEM,NBA,SG,1,0,7,1,2,0.5,0,0,0,1,2,0.5,0.5,0,0,0,0,0,0,0,1,0,1,0,2
Lance Stephenson,2018-19,28,LAL,NBA,SG,38,0,15.2,2.9,6.6,0.45,1.1,2.7,0.388,1.9,3.8,0.493,0.53,0.5,0.7,0.731,0.5,2.6,3.1,1.9,0.6,0.1,1.3,1.7,7.4
Edmond Sumner,2018-19,23,IND,NBA,PG,7,0,4,0.3,1,0.286,0.1,0.4,0.333,0.1,0.6,0.25,0.357,0,0.3,0,0.3,0.1,0.4,0.1,0.1,0,0.4,0.6,0.7
Caleb Swanigan,2018-19,21,POR,NBA,PF,16,0,8.4,0.8,2.4,0.316,0.1,0.3,0.25,0.7,2.1,0.324,0.329,0.4,0.4,0.857,0.8,2.3,3.1,0.4,0.3,0,0.9,1.1,1.9
Jayson Tatum,2018-19,20,BOS,NBA,SF,38,38,31.3,5.9,13.3,0.445,1.7,4.7,0.367,4.2,8.7,0.486,0.509,2.5,2.9,0.848,1.1,5.4,6.5,1.8,1.1,0.7,1.6,2.2,16.1
Jeff Teague,2018-19,30,MIN,NBA,PG,24,24,31.4,3.9,9.8,0.402,0.9,2.7,0.344,3,7.1,0.424,0.449,3.3,4,0.833,0.4,1.9,2.3,8.4,1,0.5,2.3,2.3,12.1
Garrett Temple,2018-19,32,MEM,NBA,SG,38,38,32,3.6,8.1,0.448,1.5,4.2,0.365,2.1,3.9,0.537,0.542,1.4,1.8,0.786,0.3,2.8,3.1,1.3,1.2,0.4,1,2.8,10.2
Milos Teodosic,2018-19,31,LAC,NBA,PG,15,0,10,1.1,2.7,0.425,0.7,1.8,0.37,0.5,0.9,0.538,0.55,0.3,0.5,0.571,0.2,0.9,1.1,2.1,0.2,0.1,1.4,1.8,3.2
Jared Terrell,2018-19,23,MIN,NBA,SG,2,0,12,0.5,5.5,0.091,0.5,1.5,0.333,0,4,0,0.136,0.5,1,0.5,0.5,0.5,1,1,1,0.5,1,1,2
Daniel Theis,2018-19,26,BOS,NBA,C,28,2,15.7,2.6,4.9,0.537,0.5,1.3,0.429,2.1,3.6,0.574,0.592,1.1,1.5,0.698,1.5,2.7,4.1,1.1,0.3,0.6,0.8,3,6.8
Khyri Thomas,2018-19,22,DET,NBA,SG,7,0,7.1,0.9,2.3,0.375,0.6,1.3,0.444,0.3,1,0.286,0.5,0.9,1.3,0.667,0.3,1,1.3,0.4,0.1,0,0.3,0.6,3.1
Lance Thomas,2018-19,30,NYK,NBA,PF,16,5,15.1,1.3,3.4,0.364,0.3,1.4,0.227,0.9,2.1,0.455,0.409,0.7,0.8,0.846,0.4,1.9,2.3,0.5,0.7,0.2,0.6,2.2,3.5
Klay Thompson,2018-19,28,GSW,NBA,SG,39,39,34.7,8.3,18.7,0.442,2.5,7.3,0.349,5.7,11.4,0.502,0.51,2.1,2.6,0.81,0.4,3.8,4.2,2.1,1.2,0.7,1.7,2.1,21.1
Tristan Thompson,2018-19,27,CLE,NBA,C,29,29,30,5.1,9.5,0.542,0,0,0,5.1,9.5,0.542,0.542,1.6,2.6,0.627,4.8,6.5,11.3,2,0.8,0.4,1.4,2.3,11.9
Sindarius Thornwell,2018-19,24,LAC,NBA,SG,23,0,5.7,0.4,1,0.435,0,0.3,0.143,0.4,0.7,0.563,0.457,0.3,0.4,0.889,0,1,1,0.4,0.1,0.1,0.5,1,1.3
Anthony Tolliver,2018-19,33,MIN,NBA,PF,24,0,14.9,1.5,3.5,0.429,1.2,3,0.397,0.3,0.5,0.636,0.601,0.5,0.7,0.688,0.3,1.8,2.1,0.6,0.4,0.4,0.6,1.4,4.7
Karl-Anthony Towns,2018-19,23,MIN,NBA,C,39,39,33.8,8,16.2,0.493,1.7,4.6,0.382,6.2,11.6,0.536,0.547,4.4,5.3,0.829,3.3,8.9,12.2,3,0.9,1.9,3,3.7,22.1
Gary Trent,2018-19,20,POR,NBA,SG,3,0,6.7,1.3,4.3,0.308,0.7,1.7,0.4,0.7,2.7,0.25,0.385,0,0.7,0,0,1.3,1.3,0,0,0,0.3,0.3,3.3
Allonzo Trier,2018-19,23,NYK,NBA,SG,32,3,22.3,3.5,8,0.44,0.6,1.6,0.385,2.9,6.4,0.454,0.479,2.6,3.3,0.8,0.5,2.4,2.9,1.8,0.4,0.3,1.8,1.7,10.3
P.J. Tucker,2018-19,33,HOU,NBA,PF,37,37,35.1,2.7,6.7,0.407,1.9,4.8,0.385,0.9,1.9,0.464,0.546,0.5,0.8,0.613,1.4,5,6.4,1,1.2,0.4,0.9,3.1,7.8
Evan Turner,2018-19,30,POR,NBA,PG,38,1,24.6,3.3,7.1,0.459,0.1,0.8,0.129,3.2,6.3,0.502,0.467,0.9,1.4,0.692,0.6,4.2,4.8,3.9,0.6,0.3,2,1.9,7.6
Myles Turner,2018-19,22,IND,NBA,C,37,37,27.9,5.3,10.5,0.509,0.7,1.9,0.391,4.6,8.6,0.535,0.544,1.5,2.2,0.695,1.4,5.7,7.1,1.8,0.4,2.8,1.6,2.7,12.9
Ekpe Udoh,2018-19,31,UTA,NBA,C,25,0,5.7,0.9,1.1,0.821,0,0,0,0.9,1.1,0.821,0.821,0.2,0.5,0.5,0.4,0.9,1.3,0.4,0.1,0.5,0.3,0.8,2.1
Tyler Ulis,2018-19,23,CHI,NBA,PG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas Valanciunas,2018-19,26,TOR,NBA,C,30,10,18.8,5,8.6,0.575,0.3,1,0.3,4.7,7.6,0.611,0.593,2.6,3.1,0.819,1.8,5.4,7.2,1,0.4,0.8,1.3,2.7,12.8
Fred VanVleet,2018-19,24,TOR,NBA,PG,35,13,26.3,3.7,9.1,0.408,1.6,4.5,0.357,2.1,4.6,0.457,0.495,1.1,1.5,0.784,0.4,2.1,2.6,4.3,0.9,0.2,1.3,1.6,10.2
Noah Vonleh,2018-19,23,NYK,NBA,PF,39,32,26.8,3,6.4,0.464,0.8,2.1,0.395,2.2,4.3,0.497,0.528,1.8,2.4,0.742,2,6.7,8.7,2.1,0.8,0.9,1.3,2.8,8.5
Nikola Vucevic,2018-19,28,ORL,NBA,C,37,37,30.9,8.5,15.9,0.535,1.1,3,0.378,7.4,12.9,0.571,0.571,2.2,2.9,0.783,2.6,9.1,11.7,3.6,1,1.2,2,2,20.4
Dwyane Wade,2018-19,37,MIA,NBA,SG,28,0,25.5,5.2,12.6,0.414,1.3,4,0.319,3.9,8.6,0.458,0.465,2.4,3.5,0.701,0.9,2.7,3.6,3.9,0.6,0.5,2.3,1.7,14.1
Moritz Wagner,2018-19,21,LAL,NBA,C,10,0,5.8,1.1,2.8,0.393,0.6,1.3,0.462,0.5,1.5,0.333,0.5,0.3,0.6,0.5,0.3,1.1,1.4,0.7,0.1,0,0.4,0.9,3.1
Dion Waiters,2018-19,27,MIA,NBA,SG,1,0,11,3,9,0.333,1,6,0.167,2,3,0.667,0.389,0,2,0,0,2,2,3,0,0,0,0,7
Kemba Walker,2018-19,28,CHO,NBA,PG,37,37,34.5,8.8,19.8,0.441,3.3,9.1,0.364,5.5,10.8,0.506,0.525,4.6,5.6,0.822,0.4,3.8,4.3,6,1.3,0.5,2.4,1.6,25.4
John Wall,2018-19,28,WAS,NBA,PG,32,32,34.5,7.7,17.3,0.444,1.6,5.3,0.302,6.1,12,0.507,0.49,3.8,5.5,0.697,0.5,3.2,3.6,8.7,1.5,0.9,3.8,2.2,20.7
Tyrone Wallace,2018-19,24,LAC,NBA,PG,28,0,9.3,1.7,3.6,0.471,0,0.3,0,1.7,3.4,0.511,0.471,0.4,0.8,0.522,0.4,1,1.4,0.5,0.4,0.2,0.4,1.3,3.9
Taurean Waller-Prince,2018-19,24,ATL,NBA,SF,21,20,28.7,5.2,12.1,0.431,2.4,6.6,0.367,2.8,5.5,0.509,0.531,2.1,2.6,0.833,0.3,3.7,4,2.3,1.1,0.3,2.6,3,15
Brad Wanamaker,2018-19,29,BOS,NBA,PG,15,0,8,1.1,2.3,0.457,0.4,0.9,0.462,0.7,1.5,0.455,0.543,0.3,0.4,0.833,0,1,1,1.5,0.4,0,0.6,0.4,2.9
T.J. Warren,2018-19,25,PHO,NBA,SF,34,27,31,7.1,14.2,0.499,1.9,4.4,0.439,5.2,9.9,0.525,0.566,2.4,2.9,0.828,0.7,3.3,4,1.5,1.2,0.7,1.2,2.9,18.5
Yuta Watanabe,2018-19,24,MEM,NBA,SG,3,0,5.3,0.3,1,0.333,0,0.3,0,0.3,0.7,0.5,0.333,0.7,0.7,1,0,1.7,1.7,0,0,0.3,0.3,0,1.3
Thomas Welsh,2018-19,22,DEN,NBA,C,8,0,3.1,0.6,1.3,0.5,0.4,0.9,0.429,0.3,0.4,0.667,0.65,0,0,0,0,0.4,0.4,0.4,0,0,0.1,0.1,1.6
Russell Westbrook,2018-19,30,OKC,NBA,PG,30,30,34.7,8.2,19.6,0.418,1.1,4.7,0.232,7.1,14.9,0.478,0.446,3.6,5.6,0.633,1.3,9.5,10.8,10,2.7,0.3,4.6,3.5,21.1
Derrick White,2018-19,24,SAS,NBA,PG,30,18,22.8,2.9,6.4,0.453,0.6,1.8,0.321,2.3,4.6,0.504,0.497,0.9,1.1,0.788,0.4,2.5,2.9,3.5,1,0.4,1.4,1.7,7.2
Okaro White,2018-19,26,WAS,NBA,PF,3,0,2,0,0.7,0,0,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.7,0,0,0,0,0,0
Hassan Whiteside,2018-19,29,MIA,NBA,C,32,32,26.4,5.6,10.7,0.522,0.1,0.4,0.154,5.5,10.3,0.536,0.525,1.9,4.2,0.448,3.9,9,13,0.8,0.6,2.5,1.7,2.9,13.1
Andrew Wiggins,2018-19,23,MIN,NBA,SF,35,35,33.9,6.3,15.5,0.403,1.7,4.8,0.345,4.6,10.7,0.429,0.457,2.8,3.9,0.728,0.8,3.1,3.9,2.3,1.1,0.5,1.7,1.9,17
C.J. Williams,2018-19,28,MIN,NBA,SG,6,0,8.8,0.8,2.3,0.357,0,1,0,0.8,1.3,0.625,0.357,0,0,0,0,0.3,0.3,0.5,0.2,0,0.5,1.7,1.7
Johnathan Williams,2018-19,23,LAL,NBA,C,7,0,12.7,1.6,2.9,0.55,0,0,0,1.6,2.9,0.55,0.55,0.1,0.7,0.2,1.6,1.4,3,0.6,0.1,0.6,0.3,2.9,3.3
Kenrich Williams,2018-19,24,NOP,NBA,SF,10,0,5.1,0.5,1.4,0.357,0.1,0.3,0.333,0.4,1.1,0.364,0.393,0,0,0,0.2,0.8,1,0,0.1,0,0.2,1.1,1.1
Lou Williams,2018-19,32,LAC,NBA,SG,34,0,25.3,5.8,13.9,0.418,1.3,3.6,0.369,4.5,10.4,0.435,0.465,5.4,5.9,0.901,0.4,2.2,2.6,4.8,0.6,0.1,2.4,0.9,18.3
Marvin Williams,2018-19,32,CHO,NBA,PF,36,36,27.1,3.5,8.4,0.422,1.9,4.9,0.383,1.7,3.5,0.476,0.533,0.8,1.2,0.714,0.8,4.7,5.6,1.1,0.8,0.7,0.5,2.3,9.8
Robert Williams,2018-19,21,BOS,NBA,C,16,0,8.9,1.3,1.8,0.75,0,0,0,1.3,1.8,0.75,0.75,0.4,0.6,0.6,1.1,1.7,2.8,0.1,0.2,1.6,0.4,0.9,3
Troy Williams,2018-19,24,SAC,NBA,SF,18,0,15.9,2.2,4.8,0.46,0.8,2.3,0.341,1.4,2.6,0.565,0.54,0.5,0.8,0.6,0.5,2.6,3.1,0.6,0.6,0.4,0.4,1.9,5.7
D.J. Wilson,2018-19,22,MIL,NBA,PF,11,0,18.5,2.4,4.9,0.481,1,2.1,0.478,1.4,2.8,0.484,0.583,0.7,1.4,0.533,1.1,4.4,5.5,1,0.4,0.5,0.3,2,6.5
Justise Winslow,2018-19,22,MIA,NBA,PF,32,19,28.6,4.4,10.6,0.414,1.3,3.5,0.369,3.1,7.1,0.436,0.475,1.5,2.3,0.671,1,4.2,5.2,4,1.1,0.3,2.1,2.4,11.6
Christian Wood,2018-19,23,MIL,NBA,PF,6,0,6.2,1.5,2.8,0.529,0.3,0.7,0.5,1.2,2.2,0.538,0.588,0.8,1,0.833,0.7,2,2.7,0.3,0,0,0.3,0.3,4.2
Delon Wright,2018-19,26,TOR,NBA,PG,35,2,18.2,2.5,5.8,0.426,0.7,2,0.329,1.8,3.8,0.478,0.483,0.9,1,0.882,0.8,1.7,2.5,2,0.8,0.3,0.8,0.9,6.5
Guerschon Yabusele,2018-19,23,BOS,NBA,PF,21,0,6,0.7,1.7,0.4,0.1,0.7,0.214,0.5,1,0.524,0.443,0.4,0.6,0.75,0.4,0.6,1,0.4,0.2,0.2,0.3,1.1,1.9
Nick Young,2018-19,33,DEN,NBA,SG,4,0,9.3,0.8,2.3,0.333,0.8,2,0.375,0,0.3,0,0.5,0,0,0,0,0.3,0.3,0.5,0,0.3,0.5,1,2.3
Thaddeus Young,2018-19,30,IND,NBA,PF,38,38,30.2,5.3,10.2,0.523,0.3,1.3,0.255,5,8.8,0.564,0.54,1.2,2.1,0.577,2.1,3.7,5.8,1.6,1.6,0.5,1.2,2.3,12.2
Trae Young,2018-19,20,ATL,NBA,PG,38,38,29.4,5.4,13.7,0.392,1.4,4.9,0.282,4,8.7,0.455,0.443,3.2,4,0.789,0.6,2.3,2.9,7.5,0.8,0.3,4,1.6,15.3
Cody Zeller,2018-19,26,CHO,NBA,C,35,35,24.5,3.7,6.6,0.558,0.1,0.5,0.313,3.5,6.1,0.577,0.569,1.8,2.2,0.842,2.1,4.2,6.2,2.1,0.7,0.8,1.3,3.2,9.3
Ante Zizic,2018-19,22,CLE,NBA,C,24,2,10.8,1.5,3.3,0.474,0,0,0,1.5,3.3,0.474,0.474,0.8,1.4,0.606,1.2,2.2,3.4,0.5,0.1,0.3,0.9,1.3,3.9
Ivica Zubac,2018-19,21,LAL,NBA,C,18,5,12.9,2.6,4.4,0.595,0,0,0,2.6,4.4,0.595,0.595,0.8,0.8,0.933,1.3,2.5,3.8,0.7,0.2,0.9,0.7,1.8,6
